14	158	146	122
15	156	146	119
13	153	149	123
14	154	148	121
11	160	151	115
4	171	159	113
2	181	157	108
0	186	155	114
0	198	153	107
0	200	151	114
0	212	150	105
1	217	152	101
0	219	152	106
0	225	150	102
0	223	149	107
0	242	137	84
0	247	132	86
0	248	132	86
1	247	128	85
0	245	128	84
0	253	129	83
0	254	131	83
0	263	135	84
0	276	140	71
0	284	148	67
0	282	157	72
0	284	156	71
0	286	159	71
0	288	161	71
0	292	162	66
0	295	165	63
0	296	164	61
0	299	161	59
0	306	168	53
0	310	173	49
0	315	272	41
0	124	348	235
102	193	143	96
0	5	410	354
129	118	149	128
0	147	480	69
117	136	244	91
31	326	200	33
64	319	166	40
65	318	164	41
65	315	165	44
72	312	149	47
68	311	157	48
100	310	140	49
114	305	133	54
114	305	137	53
119	306	132	51
121	310	133	48
123	311	129	48
133	315	127	44
140	310	129	49
152	314	120	45
165	314	105	44
165	314	100	45
167	314	91	45
165	314	86	45
166	317	84	42
167	316	84	43
171	315	81	44
171	315	80	43
171	312	79	47
170	312	82	47
172	315	83	41
174	326	79	33
175	334	78	25
166	339	71	19
126	273	152	86
193	131	153	131
198	157	142	113
205	150	127	127
165	139	171	128
161	135	162	119
145	138	186	111
136	141	193	96
147	144	183	109
156	141	162	94
153	141	166	83
154	134	171	78
157	121	179	85
155	119	191	83
179	119	169	95
201	120	152	92
197	126	159	86
